Source,Target,Mol1_ID,Mol2_ID,Mol1_Activity,Mol2_Activity,Tanimoto_Similarity,Activity_Difference,Activity_Similarity,SALI,Type
297,304,297,304,0.91924935,1.941937278,0.56,1.0226879279999999,0.8977312072000102,2.324290745449263,Other
245,121,245,121,5.423527895,3.972501219,0.375,1.4510266760000001,0.8548973324000145,2.321642681596286,Other
46,306,46,306,3.919588802,4.615785498,0.7,0.6961966960000003,0.9303803304000069,2.320655653325599,Smooth SAR
306,46,306,46,4.615785498,3.919588802,0.7,0.6961966960000003,0.9303803304000069,2.320655653325599,Smooth SAR
231,251,231,251,2.338607345,3.497489868,0.5,1.1588825230000004,0.8841117477000116,2.3177650459953654,Other
251,231,251,231,3.497489868,2.338607345,0.5,1.1588825230000004,0.8841117477000116,2.3177650459953654,Other
102,99,102,99,4.884335157,3.473882094,0.391304348,1.4104530629999998,0.8589546937000141,2.3171728898725283,Other
99,102,99,102,3.473882094,4.884335157,0.391304348,1.4104530629999998,0.8589546937000141,2.3171728898725283,Other
82,277,82,277,4.952234941,3.998300355,0.588235294,0.9539345860000004,0.9046065414000095,2.316698279618175,Other
290,41,290,41,4.912305468,3.860565566,0.545454545,1.0517399019999996,0.8948260098000106,2.313827782081081,Other
97,134,97,134,5.798465449,6.908222336,0.52,1.1097568869999996,0.8890243113000111,2.311993514578516,Other
134,97,134,97,6.908222336,5.798465449,0.52,1.1097568869999996,0.8890243113000111,2.311993514578516,Other
254,240,254,240,6.97800555,5.779105551,0.47826087,1.198899999,0.880110000100012,2.2978916666605054,Other
240,254,240,254,5.779105551,6.97800555,0.47826087,1.198899999,0.880110000100012,2.2978916666605054,Other
192,248,192,248,4.288293948,2.835037147,0.366666667,1.4532568009999998,0.8546743199000145,2.294616002783017,Other
83,207,83,207,2.658102807,3.60509377,0.586206897,0.9469909629999997,0.9053009037000095,2.28856149639041,Other
207,83,207,83,3.60509377,2.658102807,0.586206897,0.9469909629999997,0.9053009037000095,2.28856149639041,Other
74,38,74,38,6.610258504,7.603928484,0.565217391,0.99366998,0.90063300200001,2.285440952394935,Other
38,74,38,74,7.603928484,6.610258504,0.565217391,0.99366998,0.90063300200001,2.285440952394935,Other
264,250,264,250,4.769194973,3.76620492,0.56,1.0029900530000004,0.89970099470001,2.2795228477220935,Other
250,264,250,264,3.76620492,4.769194973,0.56,1.0029900530000004,0.89970099470001,2.2795228477220935,Other
76,91,76,91,7.080023087,8.029717273,0.583333333,0.9496941859999994,0.9050305814000096,2.279266044571116,Other
91,76,91,76,8.029717273,7.080023087,0.583333333,0.9496941859999994,0.9050305814000096,2.279266044571116,Other
287,231,287,231,3.475685056,2.338607345,0.5,1.1370777110000003,0.8862922289000114,2.2741554219954523,Other
72,44,72,44,4.601531203,3.521570279,0.52173913,1.0799609240000003,0.8920039076000108,2.258100111760643,Other
44,72,44,72,3.521570279,4.601531203,0.52173913,1.0799609240000003,0.8920039076000108,2.258100111760643,Other
133,220,133,220,4.917931835,5.762825965,0.625,0.8448941300000001,0.9155105870000084,2.2530510133273256,Other
220,133,220,133,5.762825965,4.917931835,0.625,0.8448941300000001,0.9155105870000084,2.2530510133273256,Other
86,79,86,79,6.168050015,5.007991608,0.482758621,1.1600584070000002,0.8839941593000116,2.242779588207999,Other
12,92,12,92,6.100262351,7.050724185,0.575757576,0.9504618340000004,0.9049538166000095,2.240374324274934,Other
28,223,28,223,5.633755141,6.621097573,0.558823529,0.9873424320000002,0.9012657568000099,2.23797617710615,Other
142,140,142,140,2.821593119,3.893016486,0.52,1.071423367,0.8928576633000107,2.232132014578683,Other
151,298,151,298,4.4316667,3.370347678,0.523809524,1.0613190220000002,0.8938680978000106,2.2287699470868283,Other
252,102,252,102,3.525223562,4.884335157,0.388888889,1.359111595,0.8640888405000136,2.2240007922189062,Other
102,252,102,252,4.884335157,3.525223562,0.388888889,1.359111595,0.8640888405000136,2.2240007922189062,Other
269,151,269,151,5.490206081,4.4316667,0.523809524,1.0585393810000001,0.8941460619000106,2.2229327009845052,Other
151,269,151,269,4.4316667,5.490206081,0.523809524,1.0585393810000001,0.8941460619000106,2.2229327009845052,Other
267,76,267,76,6.058085449,7.080023087,0.538461538,1.0219376379999998,0.8978062362000102,2.2141982134476708,Other
235,47,235,47,5.570702629,4.375651302,0.458333333,1.1950513270000007,0.8804948673000119,2.2062486023305445,Other
24,48,24,48,5.544471526,4.558144803,0.55,0.9863267229999995,0.9013673277000099,2.1918371622173507,Other
48,24,48,24,4.558144803,5.544471526,0.55,0.9863267229999995,0.9013673277000099,2.1918371622173507,Other
47,310,47,310,4.375651302,5.464925459,0.5,1.0892741570000002,0.8910725843000109,2.1785483139956434,Other
78,114,78,114,5.507909594,4.665639194,0.612903226,0.8422704000000003,0.9157729600000084,2.1758652010823125,Other
114,78,114,78,4.665639194,5.507909594,0.612903226,0.8422704000000003,0.9157729600000084,2.1758652010823125,Other
14,59,14,59,3.747389311,2.570525704,0.458333333,1.176863607,0.8823136393000117,2.172671273120499,Other
263,221,263,221,4.810172691,3.966052657,0.611111111,0.8441200339999999,0.9155879966000084,2.170594372517106,Other
221,263,221,263,3.966052657,4.810172691,0.611111111,0.8441200339999999,0.9155879966000084,2.170594372517106,Other
132,91,132,91,7.183120917,8.029717273,0.608695652,0.8465963559999992,0.9153403644000085,2.1635240199217916,Other
91,132,91,132,8.029717273,7.183120917,0.608695652,0.8465963559999992,0.9153403644000085,2.1635240199217916,Other
114,181,114,181,4.665639194,3.828807254,0.612903226,0.8368319399999997,0.9163168060000084,2.161815846075323,Other
181,114,181,114,3.828807254,4.665639194,0.612903226,0.8368319399999997,0.9163168060000084,2.161815846075323,Other
284,62,284,62,3.306876644,4.386349844,0.5,1.0794731999999998,0.8920526800000108,2.1589463999956817,Other
163,237,163,237,2.722555124,1.406874196,0.388888889,1.315680928,0.8684319072000132,2.1529324280242825,Other
291,200,291,200,1.806480121,0.797920995,0.53125,1.0085591260000002,0.8991440874000101,2.151592802128744,Other
277,6,277,6,3.998300355,4.802795444,0.625,0.804495089,0.9195504911000081,2.1453202373276126,Other
6,277,6,277,4.802795444,3.998300355,0.625,0.804495089,0.9195504911000081,2.1453202373276126,Other
203,93,203,93,3.423331102,2.314355349,0.482758621,1.1089757530000002,0.8891024247000111,2.1440197904156006,Other
198,179,198,179,6.379861732,5.103970944,0.4,1.2758907879999999,0.8724109212000127,2.1264846466631226,Other
179,198,179,198,5.103970944,6.379861732,0.4,1.2758907879999999,0.8724109212000127,2.1264846466631226,Other
288,250,288,250,2.661541876,3.76620492,0.48,1.104663044,0.889533695600011,2.1243520076882225,Other
233,241,233,241,7.476613201,6.232726246,0.413793103,1.2438869549999998,0.8756113045000125,2.1219248039619667,Other
191,87,191,87,5.063669454,3.852295473,0.428571429,1.2113739810000004,0.8788626019000121,2.119904468336219,Other
87,191,87,191,3.852295473,5.063669454,0.428571429,1.2113739810000004,0.8788626019000121,2.119904468336219,Other
126,40,126,40,5.119938704,6.179249276,0.5,1.0593105720000002,0.8940689428000106,2.1186211439957634,Other
40,126,40,126,6.179249276,5.119938704,0.5,1.0593105720000002,0.8940689428000106,2.1186211439957634,Other
202,168,202,168,6.792821109,5.607808717,0.44,1.185012392,0.8814987608000119,2.116093557139078,Other
157,81,157,81,3.261446613,4.583911396,0.375,1.3224647830000005,0.8677535217000132,2.115943652796615,Other
255,214,255,214,5.927492113,4.82540289,0.47826087,1.1020892229999992,0.8897910777000111,2.1123376791728976,Other
214,255,214,255,4.82540289,5.927492113,0.47826087,1.1020892229999992,0.8897910777000111,2.1123376791728976,Other
266,234,266,234,4.623211681,3.180084069,0.315789474,1.443127612,0.8556872388000144,2.109186510816542,Other
104,57,104,57,1.74865618,2.920125678,0.444444444,1.1714694979999998,0.8828530502000117,2.1086450947092876,Other
305,45,305,45,3.124234298,2.152219008,0.538461538,0.9720152900000003,0.9027984710000097,2.1060331262227376,Other
23,263,23,263,5.940680336,4.810172691,0.458333333,1.1305076449999998,0.8869492355000114,2.08709103563486,Other
321,197,321,197,2.638513423,3.63933076,0.52,1.000817337,0.89991826630001,2.085036118745656,Other
234,135,234,135,3.180084069,4.474678915,0.375,1.2945948460000003,0.870540515400013,2.0713517535966863,Other
48,269,48,269,4.558144803,5.490206081,0.55,0.9320612779999999,0.9067938722000093,2.071247284439842,Other
269,48,269,48,5.490206081,4.558144803,0.55,0.9320612779999999,0.9067938722000093,2.071247284439842,Other
38,109,38,109,7.603928484,8.558134234,0.538461538,0.9542057500000007,0.9045794250000094,2.067445789594743,Other
295,221,295,221,5.202157733,3.966052657,0.4,1.2361050759999999,0.8763894924000124,2.060175126663233,Other
36,264,36,264,5.751322141,4.769194973,0.52,0.9821271679999999,0.9017872832000098,2.046098266662404,Other
322,106,322,106,5.35790144,4.592707207,0.625,0.7651942329999999,0.9234805767000076,2.040517954661225,Other
106,322,106,322,4.592707207,5.35790144,0.625,0.7651942329999999,0.9234805767000076,2.040517954661225,Other
32,175,32,175,5.150112625,4.135735908,0.5,1.0143767170000002,0.8985623283000101,2.028753433995943,Other
175,32,175,32,4.135735908,5.150112625,0.5,1.0143767170000002,0.8985623283000101,2.028753433995943,Other
284,293,284,293,3.306876644,4.319303527,0.5,1.0124268829999998,0.8987573117000102,2.02485376599595,Other
86,149,86,149,6.168050015,5.12220919,0.482758621,1.045840825,0.8954159175000105,2.0219589295425995,Other
169,213,169,213,3.458716394,4.418787676,0.523809524,0.9600712819999999,0.9039928718000096,2.016149693002226,Other
213,169,213,169,4.418787676,3.458716394,0.523809524,0.9600712819999999,0.9039928718000096,2.016149693002226,Other
197,242,197,242,3.63933076,2.76397184,0.565217391,0.87535892,0.9124641080000088,2.013325514586042,Other
242,197,242,197,2.76397184,3.63933076,0.565217391,0.87535892,0.9124641080000088,2.013325514586042,Other
89,71,89,71,2.18781946,3.09432393,0.548387097,0.9065044699999998,0.9093495530000091,2.007259898856328,Other
224,84,224,84,5.057454711,4.05799591,0.5,0.9994588010000003,0.9000541199000099,1.9989176019960029,Other
80,37,80,37,3.044868178,3.974664579,0.53125,0.9297964009999999,0.9070203599000093,1.983565655462435,Other
300,257,300,257,6.071563296,7.133989809,0.461538462,1.0624265130000001,0.8937573487000106,1.9730778115446885,Other
257,300,257,300,7.133989809,6.071563296,0.461538462,1.0624265130000001,0.8937573487000106,1.9730778115446885,Other
184,136,184,136,4.398405743,5.33336902,0.523809524,0.9349632770000005,0.9065036723000093,1.9634228824812472,Other
228,164,228,164,3.957933471,5.183732052,0.375,1.2257985809999998,0.8774201419000123,1.9612777295968618,Other
256,84,256,84,4.926914912,4.05799591,0.555555556,0.8689190020000002,0.9131080998000087,1.955067756450669,Other
59,111,59,111,2.570525704,1.721994522,0.565217391,0.8485311820000001,0.9151468818000085,1.9516217172293764,Other
111,59,111,59,1.721994522,2.570525704,0.565217391,0.8485311820000001,0.9151468818000085,1.9516217172293764,Other
176,64,176,64,4.440805511,3.396343677,0.461538462,1.0444618339999998,0.8955538166000104,1.9397148362304388,Other
64,176,64,176,3.396343677,4.440805511,0.461538462,1.0444618339999998,0.8955538166000104,1.9397148362304388,Other
58,78,58,78,4.646108455,5.507909594,0.555555556,0.8618011389999998,0.9138198861000086,1.939052564684689,Other
141,124,141,124,3.464002859,2.252230323,0.375,1.2117725359999998,0.8788227464000121,1.9388360575968977,Other
164,121,164,121,5.183732052,3.972501219,0.375,1.2112308329999997,0.8788769167000121,1.9379693327968988,Other
121,164,121,164,3.972501219,5.183732052,0.375,1.2112308329999997,0.8788769167000121,1.9379693327968988,Other
173,113,173,113,3.316313111,4.278723397,0.5,0.9624102860000003,0.9037589714000096,1.924820571996151,Other
113,173,113,173,4.278723397,3.316313111,0.5,0.9624102860000003,0.9037589714000096,1.924820571996151,Other
285,306,285,306,5.48355964,4.615785498,0.545454545,0.867774142,0.9132225858000087,1.9091031104866971,Other
232,124,232,124,1.059834237,2.252230323,0.375,1.192396086,0.8807603914000119,1.9078337375969476,Other
31,266,31,266,3.462086743,4.623211681,0.391304348,1.161124938,0.8838875062000117,1.9075623986847412,Other
266,31,266,31,4.623211681,3.462086743,0.391304348,1.161124938,0.8838875062000117,1.9075623986847412,Other
183,204,183,204,6.215774987,5.556261646,0.653846154,0.6595133409999994,0.9340486659000067,1.9052607637301657,Smooth SAR
204,183,204,183,5.556261646,6.215774987,0.653846154,0.6595133409999994,0.9340486659000067,1.9052607637301657,Smooth SAR
127,66,127,66,9.244076057,8.132593737,0.413793103,1.1114823199999986,0.8888517680000112,1.8960580738409538,Other
82,22,82,22,4.952234941,4.17587621,0.588235294,0.7763587310000002,0.9223641269000078,1.885442631885295,Other
108,168,108,168,6.662317441,5.607808717,0.44,1.0545087239999997,0.8945491276000106,1.8830512928537797,Other
142,197,142,197,2.821593119,3.63933076,0.565217391,0.8177376409999999,0.9182262359000082,1.8807965729791165,Other
197,142,197,142,3.63933076,2.821593119,0.565217391,0.8177376409999999,0.9182262359000082,1.8807965729791165,Other
235,201,235,201,5.570702629,4.554140764,0.458333333,1.0165618650000008,0.8983438135000101,1.8767295957647032,Other
68,197,68,197,4.576245618,3.63933076,0.5,0.9369148579999997,0.9063085142000094,1.8738297159962518,Other
268,220,268,220,6.624125054,5.762825965,0.535714286,0.8612990890000001,0.9138700911000086,1.8551057312914545,Other
303,304,303,304,2.909762924,1.941937278,0.47826087,0.9678256459999999,0.9032174354000096,1.8549991563756103,Other
312,185,312,185,3.836781506,4.489303859,0.642857143,0.6525223529999997,0.9347477647000065,1.8270625891257084,Smooth SAR
185,312,185,312,4.489303859,3.836781506,0.642857143,0.6525223529999997,0.9347477647000065,1.8270625891257084,Smooth SAR
297,111,297,111,0.91924935,1.721994522,0.56,0.802745172,0.919725482800008,1.8244208454503992,Other
111,297,111,297,1.721994522,0.91924935,0.56,0.802745172,0.919725482800008,1.8244208454503992,Other
291,83,291,83,1.806480121,2.658102807,0.53125,0.851622686,0.9148377314000085,1.816795063462791,Other
55,261,55,261,7.306877373,6.514400802,0.56,0.7924765709999999,0.920752342900008,1.8010831159049976,Other
141,81,141,81,3.464002859,4.583911396,0.375,1.1199085370000006,0.8880091463000112,1.7918536591971341,Other
157,124,157,124,3.261446613,2.252230323,0.434782609,1.00921629,0.8990783710000101,1.7855365140352066,Other
124,157,124,157,2.252230323,3.261446613,0.434782609,1.00921629,0.8990783710000101,1.7855365140352066,Other
296,136,296,136,4.581633418,5.33336902,0.578947368,0.7517356020000001,0.9248264398000074,1.785372052960388,Other
136,296,136,296,5.33336902,4.581633418,0.578947368,0.7517356020000001,0.9248264398000074,1.785372052960388,Other
255,299,255,299,5.927492113,4.93079837,0.44,0.9966937429999998,0.90033062570001,1.779810255353964,Other
283,19,283,19,3.758597252,2.869477425,0.5,0.889119827,0.9110880173000089,1.7782396539964436,Other
308,261,308,261,5.556996105,6.514400802,0.461538462,0.9574046970000003,0.9042595303000096,1.778037295949302,Other
292,302,292,302,3.672871843,4.675189619,0.434782609,1.0023177760000004,0.89976822240001,1.773331450797888,Other
133,88,133,88,4.917931835,5.582640153,0.625,0.6647083179999997,0.9335291682000066,1.7725555146619392,Smooth SAR
88,133,88,133,5.582640153,4.917931835,0.625,0.6647083179999997,0.9335291682000066,1.7725555146619392,Smooth SAR
183,225,183,225,6.215774987,7.122262926,0.481481481,0.9064879390000007,0.909351206100009,1.7482267378732763,Other
289,165,289,165,3.459477653,4.462145368,0.424242424,1.0026677149999998,0.89973322850001,1.7414755042637222,Other
183,63,183,63,6.215774987,7.083768157,0.5,0.8679931700000001,0.9132006830000087,1.7359863399965283,Other
192,187,192,187,4.288293948,5.398369813,0.357142857,1.1100758650000007,0.888992413500011,1.7267846785024736,Other
221,299,221,299,3.966052657,4.93079837,0.44,0.9647457129999997,0.9035254287000096,1.7227602017826373,Other
197,62,197,62,3.63933076,4.386349844,0.565217391,0.7470190839999997,0.9252980916000075,1.718143891993347,Other
62,197,62,197,4.386349844,3.63933076,0.565217391,0.7470190839999997,0.9252980916000075,1.718143891993347,Other
226,305,226,305,3.794130063,3.124234298,0.608695652,0.6698957649999997,0.9330104235000067,1.711955843123644,Smooth SAR
305,226,305,226,3.124234298,3.794130063,0.608695652,0.6698957649999997,0.9330104235000067,1.711955843123644,Smooth SAR
80,286,80,286,3.044868178,2.245328385,0.53125,0.7995397930000001,0.920046020700008,1.705684891729695,Other
130,150,130,150,1.70189526,0.996493466,0.586206897,0.7054017939999999,0.9294598206000071,1.7047210040093277,Smooth SAR
97,118,97,118,5.798465449,6.83319616,0.392857143,1.034730711,0.8965269289000104,1.7042623479276078,Other
251,213,251,213,3.497489868,4.418787676,0.458333333,0.9212978079999998,0.9078702192000092,1.7008574906424858,Other
230,150,230,150,0.295161102,0.996493466,0.586206897,0.701332364,0.929866763600007,1.6948865481653643,Smooth SAR
150,230,150,230,0.996493466,0.295161102,0.586206897,0.701332364,0.929866763600007,1.6948865481653643,Smooth SAR
229,272,229,272,4.30015941,4.97495171,0.6,0.6747923,0.9325207700000068,1.6869807499957825,Smooth SAR
272,229,272,229,4.97495171,4.30015941,0.6,0.6747923,0.9325207700000068,1.6869807499957825,Smooth SAR
308,180,308,180,5.556996105,4.714396887,0.5,0.8425992179999993,0.9157400782000085,1.685198435996628,Other
180,308,180,308,4.714396887,5.556996105,0.5,0.8425992179999993,0.9157400782000085,1.685198435996628,Other
8,106,8,106,3.870656268,4.592707207,0.571428571,0.7220509390000003,0.9277949061000073,1.6847855226446173,Other
227,297,227,297,1.790480949,0.91924935,0.482758621,0.871231599,0.9128768401000087,1.6843810924073723,Other
298,59,298,59,3.370347678,2.570525704,0.523809524,0.7998219739999999,0.920017802600008,1.679626146068323,Other
165,147,165,147,4.462145368,3.653536091,0.518518519,0.808609277,0.9191390723000081,1.679419269291316,Other
184,9,184,9,4.398405743,3.525138268,0.47826087,0.8732674749999996,0.9126732525000087,1.67376266180826,Other
22,6,22,6,4.17587621,4.802795444,0.625,0.6269192339999998,0.9373080766000063,1.6717846239955416,Smooth SAR
6,22,6,22,4.802795444,4.17587621,0.625,0.6269192339999998,0.9373080766000063,1.6717846239955416,Smooth SAR
313,135,313,135,3.437383915,4.474678915,0.375,1.0372950000000003,0.8962705000000104,1.659671999997345,Other
135,313,135,313,4.474678915,3.437383915,0.375,1.0372950000000003,0.8962705000000104,1.659671999997345,Other
41,185,41,185,3.860565566,4.489303859,0.620689655,0.6287382929999996,0.9371261707000064,1.6575827716967275,Smooth SAR
185,41,185,41,4.489303859,3.860565566,0.620689655,0.6287382929999996,0.9371261707000064,1.6575827716967275,Smooth SAR
105,114,105,114,3.936981482,4.665639194,0.558823529,0.7286577119999995,0.9271342288000073,1.6516241456547394,Other
214,221,214,221,4.82540289,3.966052657,0.47826087,0.8593502330000002,0.9140649767000085,1.64708794795275,Other
221,214,221,214,3.966052657,4.82540289,0.47826087,0.8593502330000002,0.9140649767000085,1.64708794795275,Other
155,218,155,218,7.725106636,6.799673285,0.434782609,0.9254333509999997,0.9074566649000093,1.637305160340267,Other
284,140,284,140,3.306876644,3.893016486,0.64,0.5861398420000001,0.9413860158000058,1.6281662277732556,Smooth SAR
140,284,140,284,3.893016486,3.306876644,0.64,0.5861398420000001,0.9413860158000058,1.6281662277732556,Smooth SAR
159,274,159,274,4.533586656,3.50923919,0.37037037,1.0243474659999996,0.8975652534000103,1.6269047979815894,Other
206,177,206,177,4.262992225,3.418796248,0.48,0.8441959769999996,0.9155804023000085,1.623453801919954,Other
177,206,177,206,3.418796248,4.262992225,0.48,0.8441959769999996,0.9155804023000085,1.623453801919954,Other
239,30,239,30,5.080993702,4.273086187,0.5,0.8079075150000001,0.9192092485000081,1.6158150299967686,Other
275,17,275,17,6.792398557,5.838750569,0.409090909,0.9536479880000002,0.9046352012000095,1.613865825595136,Other
248,186,248,186,2.835037147,3.817220468,0.384615385,0.9821833209999999,0.9017816679000098,1.5960478976199364,Other
186,248,186,248,3.817220468,2.835037147,0.384615385,0.9821833209999999,0.9017816679000098,1.5960478976199364,Other
43,4,43,4,5.235499927,5.932638677,0.5625,0.6971387499999997,0.930286125000007,1.5934599999963572,Other
4,43,4,43,5.932638677,5.235499927,0.5625,0.6971387499999997,0.930286125000007,1.5934599999963572,Other
112,244,112,244,5.113936347,5.83618258,0.545454545,0.7222462329999999,0.9277753767000072,1.5889417110075625,Other
61,244,61,244,5.20091694,5.83618258,0.6,0.6352656400000001,0.9364734360000063,1.5881640999960298,Smooth SAR
244,61,244,61,5.83618258,5.20091694,0.6,0.6352656400000001,0.9364734360000063,1.5881640999960298,Smooth SAR
106,277,106,277,4.592707207,3.998300355,0.625,0.5944068520000001,0.940559314800006,1.5850849386624402,Smooth SAR
277,106,277,106,3.998300355,4.592707207,0.625,0.5944068520000001,0.940559314800006,1.5850849386624402,Smooth SAR
175,29,175,29,4.135735908,4.953814713,0.482758621,0.8180788049999999,0.9181921195000082,1.5816190239459134,Other
29,175,29,175,4.953814713,4.135735908,0.482758621,0.8180788049999999,0.9181921195000082,1.5816190239459134,Other
292,144,292,144,3.672871843,4.497446405,0.47826087,0.824574562,0.9175425438000082,1.5804345784806662,Other
144,292,144,292,4.497446405,3.672871843,0.47826087,0.824574562,0.9175425438000082,1.5804345784806662,Other
310,309,310,309,5.464925459,6.254924691,0.5,0.7899992320000004,0.9210000768000078,1.579998463996841,Other
137,145,137,145,5.184727758,5.902789673,0.545454545,0.7180619149999998,0.9281938085000072,1.579736211416788,Other
145,137,145,137,5.902789673,5.184727758,0.545454545,0.7180619149999998,0.9281938085000072,1.579736211416788,Other
188,124,188,124,3.150311254,2.252230323,0.428571429,0.898080931,0.910191906900009,1.5716416304259808,Other
124,188,124,188,2.252230323,3.150311254,0.428571429,0.898080931,0.910191906900009,1.5716416304259808,Other
153,144,153,144,5.281530674,4.497446405,0.5,0.7840842690000001,0.9215915731000078,1.568168537996864,Other
144,153,144,153,4.497446405,5.281530674,0.5,0.7840842690000001,0.9215915731000078,1.568168537996864,Other
197,293,197,293,3.63933076,4.319303527,0.565217391,0.6799727669999998,0.9320027233000068,1.5639373630016464,Other
293,197,293,197,4.319303527,3.63933076,0.565217391,0.6799727669999998,0.9320027233000068,1.5639373630016464,Other
190,107,190,107,4.298532476,4.969222324,0.565217391,0.6706898480000003,0.9329310152000067,1.5425866493166422,Other
107,190,107,190,4.969222324,4.298532476,0.565217391,0.6706898480000003,0.9329310152000067,1.5425866493166422,Other
108,240,108,240,6.662317441,5.779105551,0.423076923,0.8832118900000001,0.9116788110000088,1.53090060912656,Other
120,123,120,123,7.217553802,6.724378872,0.677419355,0.49317493000000034,0.9506825070000049,1.5288422837596827,Smooth SAR
123,120,123,120,6.724378872,7.217553802,0.677419355,0.49317493000000034,0.9506825070000049,1.5288422837596827,Smooth SAR
135,252,135,252,4.474678915,3.525223562,0.375,0.9494553530000003,0.9050544647000095,1.5191285647975699,Other
252,135,252,135,3.525223562,4.474678915,0.375,0.9494553530000003,0.9050544647000095,1.5191285647975699,Other
160,169,160,169,2.736009672,3.458716394,0.523809524,0.7227067220000003,0.9277293278000072,1.5176841168038873,Other
169,160,169,160,3.458716394,2.736009672,0.523809524,0.7227067220000003,0.9277293278000072,1.5176841168038873,Other
147,167,147,167,3.653536091,2.926725075,0.52,0.7268110160000001,0.9273188984000073,1.5141896166635125,Other
206,146,206,146,4.262992225,5.018611977,0.5,0.7556197520000003,0.9244380248000075,1.5112395039969782,Other
146,206,146,206,5.018611977,4.262992225,0.5,0.7556197520000003,0.9244380248000075,1.5112395039969782,Other
219,195,219,195,4.034152195,2.931503,0.269230769,1.1026491949999997,0.889735080500011,1.508888371626707,Other
133,119,133,119,4.917931835,4.359608812,0.625,0.5583230229999998,0.9441676977000056,1.4888613946626958,Smooth SAR
119,133,119,133,4.359608812,4.917931835,0.625,0.5583230229999998,0.9441676977000056,1.4888613946626958,Smooth SAR
238,13,238,13,4.253738468,3.39023531,0.419354839,0.8635031579999999,0.9136496842000087,1.4871443284076773,Other
194,86,194,86,6.85722538,6.168050015,0.535714286,0.6891753649999997,0.9310824635000069,1.4843777101410347,Other
86,194,86,194,6.168050015,6.85722538,0.535714286,0.6891753649999997,0.9310824635000069,1.4843777101410347,Other
138,147,138,147,2.941672815,3.653536091,0.52,0.7118632759999999,0.9288136724000071,1.4830484916635769,Other
206,44,206,44,4.262992225,3.521570279,0.5,0.7414219459999996,0.9258578054000075,1.4828438919970335,Other
44,206,44,206,3.521570279,4.262992225,0.5,0.7414219459999996,0.9258578054000075,1.4828438919970335,Other
159,187,159,187,4.533586656,5.398369813,0.416666667,0.8647831570000006,0.9135216843000086,1.4824854128445943,Other
322,6,322,6,5.35790144,4.802795444,0.625,0.555105996,0.9444894004000055,1.4802826559960527,Smooth SAR
6,322,6,322,4.802795444,5.35790144,0.625,0.555105996,0.9444894004000055,1.4802826559960527,Smooth SAR
7,253,7,253,4.426375328,3.860561815,0.617647059,0.5658135129999997,0.9434186487000057,1.4798199577560462,Smooth SAR
300,136,300,136,6.071563296,5.33336902,0.5,0.7381942759999998,0.9261805724000074,1.4763885519970468,Other
99,248,99,248,3.473882094,2.835037147,0.565217391,0.6388449469999999,0.9361155053000064,1.4693433770680802,Other
248,99,248,99,2.835037147,3.473882094,0.565217391,0.6388449469999999,0.9361155053000064,1.4693433770680802,Other
61,306,61,306,5.20091694,4.615785498,0.6,0.5851314419999998,0.9414868558000059,1.4628286049963424,Smooth SAR
306,61,306,61,4.615785498,5.20091694,0.6,0.5851314419999998,0.9414868558000059,1.4628286049963424,Smooth SAR
250,305,250,305,3.76620492,3.124234298,0.56,0.6419706219999997,0.9358029378000065,1.4590241409057745,Other
305,250,305,250,3.124234298,3.76620492,0.56,0.6419706219999997,0.9358029378000065,1.4590241409057745,Other
156,176,156,176,5.064104054,4.440805511,0.571428571,0.6232985430000006,0.9376701457000062,1.4543632655422447,Other
176,156,176,156,4.440805511,5.064104054,0.571428571,0.6232985430000006,0.9376701457000062,1.4543632655422447,Other
244,189,244,189,5.83618258,5.202344967,0.5625,0.6338376129999999,0.9366162387000063,1.4487716868538312,Other
189,244,189,244,5.202344967,5.83618258,0.5625,0.6338376129999999,0.9366162387000063,1.4487716868538312,Other
121,188,121,188,3.972501219,3.150311254,0.428571429,0.8221899650000002,0.9177810035000082,1.4388324398266068,Other
188,121,188,121,3.150311254,3.972501219,0.428571429,0.8221899650000002,0.9177810035000082,1.4388324398266068,Other
144,43,144,43,4.497446405,5.235499927,0.482758621,0.7380535220000004,0.9261946478000074,1.426903476720051,Other
175,263,175,263,4.135735908,4.810172691,0.523809524,0.674436783,0.9325563217000068,1.4163172448635528,Other
228,188,228,188,3.957933471,3.150311254,0.428571429,0.807622217,0.9192377783000081,1.413338880807531,Other
188,228,188,228,3.150311254,3.957933471,0.428571429,0.807622217,0.9192377783000081,1.413338880807531,Other
256,88,256,88,4.926914912,5.582640153,0.535714286,0.6557252409999998,0.9344274759000066,1.4123312891737771,Other
117,90,117,90,4.882016352,4.485648707,0.71875,0.39636764499999977,0.960363235500004,1.4093071822172107,Smooth SAR
90,117,90,117,4.485648707,4.882016352,0.71875,0.39636764499999977,0.960363235500004,1.4093071822172107,Smooth SAR
249,47,249,47,5.110912882,4.375651302,0.47826087,0.7352615800000004,0.9264738420000073,1.4092513628383425,Other
174,229,174,229,4.863517201,4.30015941,0.6,0.5633577909999996,0.9436642209000057,1.408394477496478,Smooth SAR
251,160,251,160,3.497489868,2.736009672,0.458333333,0.7614801960000004,0.9238519804000076,1.4058095917476765,Other
12,78,12,78,6.100262351,5.507909594,0.575757576,0.5923527569999996,0.940764724300006,1.3962600708659993,Other
235,2,235,2,5.570702629,4.84862167,0.47826087,0.7220809590000004,0.9277919041000072,1.3839885059006718,Other
